repetition,question_id,question,correct_answer,has_image,claude_answer_real,claude_response_real,is_correct_real,claude_answer_fake,claude_response_fake,is_correct_fake,claude_answer,is_correct
2,IT0512,"Un uomo di 82 anni accede in Pronto Soccorso: da alcuni giorni riferisce difficoltà nella deambulazione, avvertendo la sensazione di gamba destra ""pesante"". Da circa 2  giorni i figli hanno notato anche disturbi nell'eloquio; gli stessi riferiscono inoltre che circa 4 settimane prima il padre ha subito un trauma cranico da caduta accidentale. In  anamnesi il paziente riferisce ipertensione arteriosa in terapia medica, diabete mellito tipo II, fibrillazione atriale (in terapia con warfarin). Alla visita del neurochirurgo il  paziente presenta una afasia espressiva e un franco slivellamento dell'arto superiore e inferiore di destra alle prove antigravitarie. Viene eseguita una TC encefalo che  dimostra la presenza di una raccolta ematica a forma di semiluna, iso-ipodensa rispetto al parenchima cerebrale (vedi immagine).  Qual è la diagnosi più verosimile, considerando le immagini neuroradiologiche e la storia clinica?",A,True,A,"IT0512, A
Reasoning: Quadro clinico tipico per ematoma sottodurale cronico — anziano, trauma cranico avvenuto ~4 settimane prima, in terapia anticoagulante, insorgenza subacuta di deficit neurologici e afasia. L'immagine TC mostra raccolta a forma di semiluna (crescentica) che si dispone lungo la superficie cerebrale e risulta iso/ipodensa rispetto al parenchima, compatibile con fase cronica. Ematoma epidurale sarebbe biconvesso (lenticolare); l'ematoma sottodurale acuto appare tipicamente iperdenso.",True,A,"IT0512, A
Reasoning: Quadro tipico di ematoma subdurale cronico: anziano anticoagulato, trauma alcune settimane prima e insorgenza subacuta/progressiva di deficit focali e afasia. La TC mostra raccolta a forma di semiluna (crescentica) iso-ipodensa rispetto al parenchima — caratteristica del sottodurale cronico. (Epidurale è lentiforme/biconvesso; acuto sarebbe iperdenso; emorragia subaracnoidea/ intraparenchimale hanno aspetti e sedi diversi).",True,,
2,IT0532,"Un paziente di 67 anni, maschio, giunge all'attenzione medica per un'emicrania resistente ai trattamenti di prima linea. Ha eseguito un'indagine RM dell'encefalo.  Osservare le due immagini e indicare la risposta corretta.",C,True,C,"IT0532, C
Reasoning: L'immagine A mostra il liquor dei ventricoli scuro e la sostanza bianca relativamente più iperintensa rispetto alla sostanza grigia, caratteristiche di una sequenza T1. L'immagine B mostra invece il liquor e i solchi corticali iperintensi (bianchi) e la sostanza grigia più brillante rispetto alla bianca, tipico di una sequenza T2. Quindi A = T1 e B = T2.",True,API_ERROR,API_ERROR,False,,
2,IT0533,"Un paziente di 35 anni giunge in Pronto Soccorso per dolore trafittivo all'emitorace sinistro insorto in seguito a movimento brusco, associato a dispnea. La radiografia  mostra un quadro non univoco e viene eseguita un'indagine TC.  Alla luce del quadro TC, qual è la diagnosi del paziente?",A,True,API_ERROR,API_ERROR,False,A,"IT0533, A
Reasoning: Quadro clinico (insorgenza acuta di dolore trafittivo al torace sinistro dopo movimento brusco e dispnea in giovane adulto) compatibile con pneumotorace spontaneo. All'indagine TC tipicamente si riconosce aria nel compartimento pleurico con linea pleurica viscerale separata dalla parete toracica e assenza di strutture bronchovascolari periferiche; il parenchima polmonare adiacente appare ricollassato. Questi reperti corrispondono a pneumotorace sinistro (opzione A).",True,,
2,IT0563,"Un uomo di 56 anni, forte fumatore, giunge in Pronto Soccorso per comparsa improvvisa di dolore toracico trafittivo all'emitorace sinistro e dispnea. Viene eseguita una radiografia del torace che fornisce l'immagine seguente. Qual è la diagnosi più probabile?",E,True,E,"IT0563, E
Reasoning: Quadro clinico (",True,E,"IT0563, E
Reasoning: Quadro clinico di insorgenza improvvisa di dolore toracico trafittivo e dispnea in un forte fumatore è tipico di un pneumotorace spontaneo. Alla radiografia di pneumotorace si vede un'area ipertrasparente periferica senza trama vascolare con una linea pleurica visibile (segno della pleura viscerale staccata). Le altre opzioni non concordano con la storia e l'immagine attesa: un versamento pleurico dà opacità declive e livello fluido, edema polmonare dà reperti bilaterali interstiziali/alveolari, polmonite basale sinistra mostra consolidazione con broncogrammi e la neoplasia proposta è sul lato destro (incoerente).",True,,
2,IT0593,"Una donna di 76 anni, con pregressa tiroidite di Hashimoto e nota insufficienza mitralica moderata, asintomatica, si reca in visita cardiologica di controllo. L'elettrocardiogramma è il seguente. Qual è la diagnosi più probabile?",A,True,API_ERROR,API_ERROR,False,A,"IT0593, A
Reasoning: In a patient with chronic mitral regurgitation the most likely arrhythmia is atrial fibrillation.",True,,
2,IT0597,"Uomo di 60 anni, iperteso, dislipidemico, presenta dolore toracico, sudorazione profusa e costrizione al giugulo. Pressione arteriosa 150/90 mmHg, saturazione di ossigeno 97%. L'elettrocardiogramma è il seguente. In relazione al sospetto clinico, qual è il prossimo step diagnostico-terapeutico?",D,True,D,"IT0597, D
Reasoning: Il tracciato mostra depressioni diffuse del tratto ST in molte derivazioni con sopraslivellamento in aVR (e parzialmente V1), pattern tipico di ischemia estesa da occlusione del tronco comune o lesione prossimale",True,D,"IT0597, D
Reasoning: Quadro clinico tipico di infarto miocardico acuto (dolore toracico ischemico, sudorazione, fattori di rischio) con ECG compatibile con STEMI: in presenza di sopraslivellamento acuto del tratto ST l'approccio è la riperfusione immediata tramite coron",True,,
2,IT0653,"Un uomo di 75 anni, cardiopatico, iperteso, lamenta improvviso calo del visus in OD. Con riferimento al quadro clinico ed alla fotografia del fondo oculare sovrastante, la diagnosi più probabile è:
",B,True,B,"IT0653, B
Reasoning: L’immagine mostra il quadro classico “blood and thunder” di occlusione della vena centrale: emorragie retiniche diffuse (sia a fiamma che a chiazze), tortuosità e dilatazione venosa e edema/iperemia del disco ottico. Il quadro è acuto (improvviso calo visus) e il paziente ha fattori di rischio (ipertensione, cardiopatia). Un’occlusione di branca sarebbe settoriale, la retinopatia diabetica non proliferante ha microaneurismi e",True,B,"IT0653, B
Reasoning: Paziente anziano con cardiopatia e ipertensione e calo visivo improvviso: il quadro più compatibile è un'occlusione venosa centrale. Il fundus tipico (aspetto ""blood and thunder"") mostra emorragie retiniche diffuse in tutti i quadranti, dil",True,,
2,IT0675,"Un uomo di 36 anni giunge in Pronto Soccorso per un trauma sportivo con forte dolore al mesopiede. La freccia nella radiografia dimostra una frattura, particolarmente evidente nella proiezione laterale, con piccolo distacco osseo.  Qual è l'osso interessato?
",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
2,IT0676,"Un uomo di 67 anni viene portato in Pronto Soccorso dai familiari in stato confusionale e presenta Glasgow Coma Scale pari a 11. Viene eseguita una indagine TC in urgenza che mette in evidenza il quadro riportato nell'immagine, che corrisponde a:
",C,True,API_ERROR,API_ERROR,False,A,"IT0676, A
Reasoning: In un paziente anziano la presentazione con confusione e GCS ridotto è suggestiva di emorragia subdurale. All’esame TC la subdura si presenta come un’emorragia a forma di mezzaluna (crescentica) che segue la convexità dell’emisfero e può attraversare le suture, comprimendo il parenchima e determinando shift mediale. Questo si distingue dall’epidurale (lenteo, biconvesso, non attraversa le suture) e dall’emorragia parenchimale (iperdensità circoscritta all’interno del tessuto cerebrale). Pertanto la descrizione corrisponde a emorragia subdurale parieto‑occipitale sinistra.",False,,
2,IT0713,"Un paziente di 50 anni con anamnesi di diabete mellito si presenta con una storia di ""fastidio"" retrosternale e nausea insorti da circa 1 ora. Il suo ECG è riportato in ﬁgura. Qual è l’intervento più appropriato da mettere in atto per questo paziente?",C,True,C,"IT0713, C
Reasoning: L’ECG mostra segni di infarto miocardico acuto con sopraslivellamento del tratto ST nelle derivazioni precordiali (soprattutto V2–V4) compatibile con STEMI anteriore. Il paziente ha fattori di rischio (diabete) e sintomi recenti (≈1 ora) — è quindi indicata una riperfusione emergente. La scelta corretta è attivare coronarografia ed eventuale angioplastica primaria il più presto possibile. Le altre opzioni (osservazione/monitoraggio, ricovero semplice, dimissione con follow-up o indagine per cause non cardiache) non sono appropriate in presenza di un chiaro STEMI che necessita trattamento reperfusivo urgente.",True,C,"IT0713, C
Reasoning: Paziente diabetico con sintomi ischemici acuti insorti da circa 1 ora e ECG (mostrato) compatibile con infarto miocardico con sopraslivellamento del tratto ST. In presenza di STEMI la terapia più appropriata è la riperfusione urgente mediante coronarografia ed eventuale angioplastica primaria (PCI). Le altre opzioni (osservazione, dimissione, esclusione di cause non cardiache o semplice monitoraggio) non sono adeguate in un sospetto infarto ST‑elevato dove è indicata la riperfusione tempestiva insieme ad terapia medica iniziale (aspirina, anticoagulanti, etc.).",True,,
2,IT0783,"Un uomo di 38 anni riferisce tumefazione e dolore ingravescenti in corrispondenza del  polso sinistro da circa 8 mesi. È stato sottoposto a esame radiograﬁco (vedi immagine)  ed esame bioptico, che consentono di porre diagnosi di tumore a cellule giganti  dell’osso. Qual è il trattamento iniziale più appropriato per questo paziente?",D,True,D,"IT0783, D
Reasoning: L’immagine e la biopsia sono compatibili con un tumore a cellule giganti dell’osso in età adulta. Il trattamento iniziale di scelta per GCT è la chirurgia intralesionale (svuotamento/curettage) con uso di adiuvanti locali (burr, fenolo, crioterapia o similari) e riempimento della cavità con innesto osseo o cemento PMMA per ridurre il rischio di recidiva e permettere controllo locale. La chemioterapia e la radioterapia non sono tratt",True,D,"IT0783, D
Reasoning: Il tumore a cellule giganti dell'osso è una lesione benigno‑ma‑localmente aggressiva. Il trattamento iniziale standard è la resezione intralesionale (curettage/“svuotamento”) estesa associata ad adiuvanti locali (es. fenolo, azoto liquido, cementazione con PMMA) e successivo riempimento con innesto osseo o cemento per ridurre la recidiva e ripristinare la stabilità. Radioterapia o",True,,
2,IT0784,Un bambino di 10 anni riferisce l’insorgenza di dolore dopo un trauma alla spalla destra  riportato durante una partita di calcio. I genitori negano precedenti dolori o traumi alla  stessa spalla. La radiograﬁa è mostrata nella ﬁgura. Qual è la diagnosi più probabile fra  le seguenti?,A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
2,IT0785,Un pallavolista di 22 anni si presenta con dolore acuto al ginocchio sinistro e modica  tumefazione articolare in seguito a un trauma distorsivo riportato dopo un salto.  Riferisce sensazione di blocco del ginocchio e l’esame dell’articolarità mostra un arco di  movimento compreso tra i 20 e i 90 gradi. La ﬁgura A mostra un’immagine artroscopica  del compartimento antero-mediale del ginocchio e la Figura B un’immagine della RM.  Quale delle seguenti diagnosi è la più probabile?,E,True,E,"IT0785, E
Reasoning: Giovane con trauma distorsivo, versamento modesto e",True,E,"IT0785, E
Reasoning: Il quadro clinico è tipico di una lesione a “manico di secchio” del menisco mediale: trauma torsionale dopo un salto, versamento articolare moderato, sensazione di blocco e arco di movimento bloccato (estensione limitata a ~20° e flessione limitata) indicano un frammento meniscale mobile che impedisce il movimento. L’arthroscopia antero‑mediale e la RM (descritti come immagini correlate) sono gli esami che mostrano il frammento meniscale e la lacerazione longitud",True,,
2,IT0860,Un uomo di 43 anni da un anno circa lamenta frequenti rigurgiti post-prandiali e notturni associati a disfagia ingravescente. Riferisce saltuario dolore toracico con valutazione cardiologica negativa. Esegue esofago-gastro-duodenoscopia negativa per lesioni neoplastiche ed esofagografia con contrasto per os di cui si allega il radiogramma. Alla luce dei reperti anamnestici e della radiografia quale è la diagnosi più verosimile tra le seguenti?,B,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
2,IT0861,"Paziente di 39 anni giunge in Pronto Soccorso per dolore toracico anteriore sinistro intensificato dagli atti respiratori. Alla valutazione clinica viene riscontrata tachipnea con 34 atti respiratori/minuto. All’esame obiettivo riduzione del murmure vescicolare sinistro. EGA (in area ambiente): pH 50, PaO2 62 mmHg, PaCO2 28 mmHg. Esegue RX del torace di cui si allega il radiogramma. Il quadro clinico, radiologico e emogasanalitico orienta per:",A,True,A,"IT0861, A
Reason",True,API_ERROR,API_ERROR,False,,
2,IT0890,"Giunge in ambulatorio un uomo di 32 anni con prurito diffuso senza interessamento del capo presente da due settimane. Riferisce che il prurito è più accentuato nelle ore notturne. Alla valutazione clinica sono presenti papule, alcune escoriate, e lesioni da grattamento. Alla faccia laterale del secondo dito di una mano si osservano lesioni lineari di circa un centimetro di lunghezza con una piccola papula ad una estremità. Quale tra le seguenti è la prima patologia che si deve sospettare?",E,True,E,"IT0890, E
Reasoning: Prurito diffuso peggiora di notte, papule ed escoriazioni e soprattutto una lesione lineare di ~1 cm con una piccola papula a un’estremità sono tipiche del solco (""burrow"") della scabbia con il ragnetto all’estremità. Sedi digitali/laterali dei dita sono classiche. Le altre opzioni sono meno compatibili: pediculosi colpisce tipicamente cuoio capelluto/pube",True,E,"IT0890, E
Reasoning: Prurito diffuso peggiora di notte, papule ed escoriazioni e soprattutto lesione lineare di ~1 cm sulla faccia laterale del dito con piccola papula ad un'estremità sono tipiche del solco/scabbia (miglio/scabbia con papula terminale = imenottero). Scabbia è la prima diagnosi da sospettare. Le altre opzioni (pediculosi, orticaria, pemfigoide bolloso, leishmaniosi) non spiegano il quadro tipico del solco interdigitale e il prurito not",True,,
